,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
0,1629630,Ja,Morant,Ja Morant,"Morant, Ja",J. Morant,ja-morant,1999-08-10T00:00:00,Murray State,USA,Murray State/USA,6-3,174,1,12,Guard,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,ja_morant,2019,2020,N,Y,Y,2019,1,2
0,1629752,Juwan,Morgan,Juwan Morgan,"Morgan, Juwan",J. Morgan,juwan-morgan,1997-04-17T00:00:00,Indiana,USA,Indiana/USA,6-7,232,1,16,Forward,Active,N,1610612762,Jazz,UTA,jazz,Utah,juwan_morgan,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,202693,Markieff,Morris,Markieff Morris,"Morris, Markieff",M. Morris,markieff-morris,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,6-8,245,9,88,Forward,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,markieff_morris,2011,2020,N,Y,Y,2011,1,13
0,1628420,Monte,Morris,Monte Morris,"Morris, Monte",M. Morris,monte-morris,1995-06-27T00:00:00,Iowa State,USA,Iowa State/USA,6-2,183,3,11,Guard,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,monte_morris,2017,2020,Y,Y,Y,2017,2,51
0,202694,Marcus,Morris Sr.,Marcus Morris Sr.,"Morris Sr., Marcus",M. Morris Sr.,marcus-morris-sr,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,6-8,218,9,31,Forward,Active,N,1610612746,Clippers,LAC,clippers,LA,marcus_morris,2011,2020,Y,Y,Y,2011,1,14
0,1628405,Johnathan,Motley,Johnathan Motley,"Motley, Johnathan",J. Motley,johnathan-motley,1995-05-04T00:00:00,Baylor,USA,Baylor/USA,6-8,230,3,15,Forward,Active,N,1610612746,Clippers,LAC,clippers,LA,johnathan_motley,2017,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1626144,Emmanuel,Mudiay,Emmanuel Mudiay,"Mudiay, Emmanuel",E. Mudiay,emmanuel-mudiay,1996-03-05T00:00:00,Guangdong,DRC,Guangdong/DRC,6-3,200,5,15,Guard,Active,N,1610612762,Jazz,UTA,jazz,Utah,emmanuel_mudiay,2015,2020,N,Y,Y,2015,1,7
0,1627749,Dejounte,Murray,Dejounte Murray,"Murray, Dejounte",D. Murray,dejounte-murray,1996-09-19T00:00:00,Washington,USA,Washington/USA,6-4,180,3,5,Guard,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,dejounte_murray,2016,2020,Y,Y,Y,2016,1,29
0,1627750,Jamal,Murray,Jamal Murray,"Murray, Jamal",J. Murray,jamal-murray,1997-02-23T00:00:00,Kentucky,Canada,Kentucky/Canada,6-4,215,4,27,Guard,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,jamal_murray,2016,2020,N,Y,Y,2016,1,7
0,1629058,Dzanan,Musa,Dzanan Musa,"Musa, Dzanan",D. Musa,dzanan-musa,1999-05-08T00:00:00,Cedevita,Bosnia and Herzegovina,Cedevita/Bosnia and Herzegovina,6-9,217,2,13,Guard-Forward,Active,N,1610612751,Nets,BKN,nets,Brooklyn,dzanan_musa,2018,2020,Y,Y,Y,2018,1,29
0,203488,Mike,Muscala,Mike Muscala,"Muscala, Mike",M. Muscala,mike-muscala,1991-07-01T00:00:00,Bucknell,USA,Bucknell/USA,6-10,240,7,33,Forward-Center,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,mike_muscala,2013,2020,Y,Y,Y,2013,2,44
0,1629004,Svi,Mykhailiuk,Svi Mykhailiuk,"Mykhailiuk, Svi",S. Mykhailiuk,svi-mykhailiuk,1997-06-10T00:00:00,Kansas,Ukraine,Kansas/Ukraine,6-7,205,2,19,Guard-Forward,Active,N,1610612765,Pistons,DET,pistons,Detroit,sviatoslav_mykhailiuk,2018,2020,Y,Y,Y,2018,2,47
0,1627846,Abdel,Nader,Abdel Nader,"Nader, Abdel",A. Nader,abdel-nader,1993-09-25T00:00:00,Iowa State,Egypt,Iowa State/Egypt,6-5,225,3,11,Forward,Active,N,1610612756,Suns,PHX,suns,Phoenix,abdel_nader,2017,2020,Y,Y,Y,2016,2,58
0,1626204,Larry,Nance Jr.,Larry Nance Jr.,"Nance Jr., Larry",L. Nance Jr.,larry-nance-jr,1993-01-01T00:00:00,Wyoming,USA,Wyoming/USA,6-7,245,5,22,Forward-Center,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,larry_nance jr.,2015,2020,N,Y,Y,2015,1,27
0,203894,Shabazz,Napier,Shabazz Napier,"Napier, Shabazz",S. Napier,shabazz-napier,1991-07-14T00:00:00,Connecticut,USA,Connecticut/USA,6-0,175,6,5,Guard,Active,N,1610612764,Wizards,WAS,wizards,Washington,shabazz_napier,2014,2020,Y,Y,Y,2014,1,24
0,2403,Nene,Hilario,Nene,Nene,Nene,nene-hilario,1982-09-13T00:00:00,Vasco de Gama,Brazil,Vasco de Gama/Brazil,6-11,250,17,42,Center-Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,nene_hilario,2002,2018,N,Y,Y,2002,1,7
0,203526,Raul,Neto,Raul Neto,"Neto, Raul",R. Neto,raul-neto,1992-05-19T00:00:00,Murcia,Brazil,Murcia/Brazil,6-1,180,5,19,Guard,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,raul_neto,2015,2020,Y,Y,Y,2013,2,47
0,1627777,Georges,Niang,Georges Niang,"Niang, Georges",G. Niang,georges-niang,1993-06-17T00:00:00,Iowa State,USA,Iowa State/USA,6-7,230,4,31,Forward,Active,N,1610612762,Jazz,UTA,jazz,Utah,georges_niang,2016,2020,Y,Y,Y,2016,2,50
0,203457,Nerlens,Noel,Nerlens Noel,"Noel, Nerlens",N. Noel,nerlens-noel,1994-04-10T00:00:00,Kentucky,USA,Kentucky/USA,6-10,220,6,9,Center-Forward,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,nerlens_noel,2013,2020,N,Y,Y,2013,1,6
0,1629668,Zach,Norvell Jr.,Zach Norvell Jr.,"Norvell Jr., Zach",Z. Norvell Jr.,zach-norvell-jr,1997-12-09T00:00:00,Gonzaga,USA,Gonzaga/USA,6-5,205,0,,Guard-Forward,Inactive,N,0,,,,,zach_norvell_jr,2019,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1629669,Jaylen,Nowell,Jaylen Nowell,"Nowell, Jaylen",J. Nowell,jaylen-nowell,1999-07-09T00:00:00,Washington,USA,Washington/USA,6-4,201,1,4,Guard,Active,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jaylen_nowell,2019,2020,Y,Y,Y,2019,2,43
0,1628373,Frank,Ntilikina,Frank Ntilikina,"Ntilikina, Frank",F. Ntilikina,frank-ntilikina,1998-07-28T00:00:00,Strasbourg IG,France,Strasbourg IG/France,6-4,200,3,11,Guard,Active,N,1610612752,Knicks,NYK,knicks,New York,frank_ntilikina,2017,2020,N,Y,Y,2017,1,8
0,1629134,Kendrick,Nunn,Kendrick Nunn,"Nunn, Kendrick",K. Nunn,kendrick-nunn,1995-08-03T00:00:00,Oakland,USA,Oakland/USA,6-2,190,1,25,Guard,Active,N,1610612748,Heat,MIA,heat,Miami,kendrick_nunn,2018,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,203994,Jusuf,Nurkic,Jusuf Nurkic,"Nurkic, Jusuf",J. Nurkic,jusuf-nurkic,1994-08-23T00:00:00,Cedevita,Bosnia and Herzegovina,Cedevita/Bosnia and Herzegovina,7-0,290,6,27,Center,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,jusuf_nurkic,2014,2020,N,Y,Y,2014,1,16
0,1628021,David,Nwaba,David Nwaba,"Nwaba, David",D. Nwaba,david-nwaba,1993-01-14T00:00:00,Cal Poly-Obispo,USA,Cal Poly-Obispo/USA,6-5,219,4,0,Guard-Forward,Active,N,1610612745,Rockets,HOU,rockets,Houston,david_nwaba,2016,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1626220,Royce,O'Neale,Royce O'Neale,"O'Neale, Royce",R. O'Neale,royce-oneale,1993-06-05T00:00:00,Baylor,USA,Baylor/USA,6-4,226,3,23,Forward,Active,N,1610612762,Jazz,UTA,jazz,Utah,royce_o'neale,2017,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,203124,Kyle,O'Quinn,Kyle O'Quinn,"O'Quinn, Kyle",K. O'Quinn,kyle-oquinn,1990-03-26T00:00:00,Norfolk State,USA,Norfolk State/USA,6-9,250,8,9,Center-Forward,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,kyle_o'quinn,2012,2020,N,Y,Y,2012,2,49
0,1628400,Semi,Ojeleye,Semi Ojeleye,"Ojeleye, Semi",S. Ojeleye,semi-ojeleye,1994-12-05T00:00:00,Southern Methodist,USA,Southern Methodist/USA,6-6,240,3,37,Forward,Active,N,1610612738,Celtics,BOS,celtics,Boston,semi_ojeleye,2017,2020,N,Y,Y,2017,2,37
0,1626143,Jahlil,Okafor,Jahlil Okafor,"Okafor, Jahlil",J. Okafor,jahlil-okafor,1995-12-15T00:00:00,Duke,USA,Duke/USA,6-10,270,5,9,Center-Forward,Active,N,1610612740,Pelicans,NOP,pelicans,New Orleans,jahlil_okafor,2015,2020,N,Y,Y,2015,1,3
0,1629059,Elie,Okobo,Elie Okobo,"Okobo, Elie",E. Okobo,elie-okobo,1997-10-23T00:00:00,Elan Bearnais,France,Elan Bearnais/France,6-3,190,2,2,Forward-Guard,Active,N,1610612756,Suns,PHX,suns,Phoenix,elie_okobo,2018,2020,Y,Y,Y,2018,2,31
0,1629006,Josh,Okogie,Josh Okogie,"Okogie, Josh",J. Okogie,josh-okogie,1998-09-01T00:00:00,Georgia Tech,Nigeria,Georgia Tech/Nigeria,6-4,213,2,20,Guard,Active,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,josh_okogie,2018,2020,N,Y,Y,2018,1,20
0,1629644,KZ,Okpala,KZ Okpala,"Okpala, KZ",K. Okpala,kz-okpala,1999-04-28T00:00:00,Stanford,USA,Stanford/USA,6-8,215,1,4,Forward-Guard,Active,N,1610612748,Heat,MIA,heat,Miami,kz_okpala,2019,2020,Y,Y,Y,2019,2,32
0,203506,Victor,Oladipo,Victor Oladipo,"Oladipo, Victor",V. Oladipo,victor-oladipo,1992-05-04T00:00:00,Indiana,USA,Indiana/USA,6-4,213,7,4,Guard,Active,N,1610612754,Pacers,IND,pacers,Indiana,victor_oladipo,2013,2020,N,Y,Y,2013,1,2
0,203482,Kelly,Olynyk,Kelly Olynyk,"Olynyk, Kelly",K. Olynyk,kelly-olynyk,1991-04-19T00:00:00,Gonzaga,Canada,Gonzaga/Canada,6-11,240,7,9,Forward-Center,Active,N,1610612748,Heat,MIA,heat,Miami,kelly_olynyk,2013,2020,N,Y,Y,2013,1,13
0,1629671,Miye,Oni,Miye Oni,"Oni, Miye",M. Oni,miye-oni,1997-08-04T00:00:00,Yale,USA,Yale/USA,6-5,206,1,81,Guard-Forward,Active,N,1610612762,Jazz,UTA,jazz,Utah,miye_oni,2019,2020,Y,Y,Y,2019,2,58
0,1626224,Cedi,Osman,Cedi Osman,"Osman, Cedi",C. Osman,cedi-osman,1995-04-08T00:00:00,Anadolu Efes,Turkey,Anadolu Efes/Turkey,6-7,230,3,16,Forward,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,cedi_osman,2017,2020,Y,Y,Y,2015,2,31
0,1626162,Kelly,Oubre Jr.,Kelly Oubre Jr.,"Oubre Jr., Kelly",K. Oubre Jr.,kelly-oubre-jr,1995-12-09T00:00:00,Kansas,USA,Kansas/USA,6-7,203,5,3,Forward-Guard,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,kelly_oubre jr.,2015,2020,N,Y,Y,2015,1,15
0,1629745,Tariq,Owens,Tariq Owens,"Owens, Tariq",T. Owens,tariq-owens,1995-06-30T00:00:00,Texas Tech,USA,Texas Tech/USA,6-10,205,1,41,Forward,Active,N,1610612756,Suns,PHX,suns,Phoenix,tariq_owens,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,203953,Jabari,Parker,Jabari Parker,"Parker, Jabari",J. Parker,jabari-parker,1995-03-15T00:00:00,Duke,USA,Duke/USA,6-8,245,6,33,Forward,Active,N,1610612758,Kings,SAC,kings,Sacramento,jabari_parker,2014,2020,N,Y,Y,2014,1,2
0,202718,Chandler,Parsons,Chandler Parsons,"Parsons, Chandler",C. Parsons,chandler-parsons,1988-10-25T00:00:00,Florida,USA,Florida/USA,6-9,230,8,,Forward,Inactive,N,0,,,,,chandler_parsons,2011,2019,N,Y,Y,2011,2,38
0,1629672,Eric,Paschall,Eric Paschall,"Paschall, Eric",E. Paschall,eric-paschall,1996-11-04T00:00:00,Villanova,USA,Villanova/USA,6-6,255,1,7,Forward,Active,N,1610612744,Warriors,GSW,warriors,Golden State,eric_paschall,2019,2020,N,Y,Y,2019,2,41
0,1628394,Anzejs,Pasecniks,Anzejs Pasecniks,"Pasecniks, Anzejs",A. Pasecniks,anzejs-pasecniks,1995-12-20T00:00:00,Gran Canaria,Latvia,Gran Canaria/Latvia,7-2,229,1,18,Center-Forward,Active,N,1610612764,Wizards,WAS,wizards,Washington,anzejs_pasecniks,2019,2020,Y,Y,Y,2017,1,25
0,202335,Patrick,Patterson,Patrick Patterson,"Patterson, Patrick",P. Patterson,patrick-patterson,1989-03-14T00:00:00,Kentucky,USA,Kentucky/USA,6-8,235,10,54,Forward,Active,N,1610612746,Clippers,LAC,clippers,LA,patrick_patterson,2010,2020,Y,Y,Y,2010,1,14
0,1628383,Justin,Patton,Justin Patton,"Patton, Justin",J. Patton,justin-patton,1997-06-14T00:00:00,Creighton,USA,Creighton/USA,6-11,241,3,12,Center,Active,N,1610612765,Pistons,DET,pistons,Detroit,justin_patton,2017,2020,Y,Y,Y,2017,1,16
0,101108,Chris,Paul,Chris Paul,"Paul, Chris",C. Paul,chris-paul,1985-05-06T00:00:00,Wake Forest,USA,Wake Forest/USA,6-1,175,15,3,Guard,Active,N,1610612756,Suns,PHX,suns,Phoenix,chris_paul,2005,2020,N,Y,Y,2005,1,4
0,203901,Elfrid,Payton,Elfrid Payton,"Payton, Elfrid",E. Payton,elfrid-payton,1994-02-22T00:00:00,Louisana-Lafayette,USA,Louisana-Lafayette/USA,6-3,195,6,6,Guard,Active,N,1610612752,Knicks,NYK,knicks,New York,elfrid_payton,2014,2020,N,Y,Y,2014,1,10
0,1627780,Gary,Payton II,Gary Payton II,"Payton II, Gary",G. Payton II,gary-payton-ii,1992-12-01T00:00:00,Oregon State,USA,Oregon State/USA,6-3,195,4,20,Guard,Active,N,1610612764,Wizards,WAS,wizards,Washington,gary_payton ii,2016,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,203658,Norvel,Pelle,Norvel Pelle,"Pelle, Norvel",N. Pelle,norvel-pelle,1993-02-03T00:00:00,Iona,USA,Iona/USA,6-10,231,1,14,Forward,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,norvel_pelle,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1629033,Theo,Pinson,Theo Pinson,"Pinson, Theo",T. Pinson,theo-pinson,1995-11-05T00:00:00,North Carolina,USA,North Carolina/USA,6-5,212,2,1,Guard-Forward,Active,N,1610612752,Knicks,NYK,knicks,New York,theo_pinson,2018,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,203486,Mason,Plumlee,Mason Plumlee,"Plumlee, Mason",M. Plumlee,mason-plumlee,1990-03-05T00:00:00,Duke,USA,Duke/USA,6-11,254,7,7,Forward-Center,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,mason_plumlee,2013,2020,N,Y,Y,2013,1,22
0,1627751,Jakob,Poeltl,Jakob Poeltl,"Poeltl, Jakob",J. Poeltl,jakob-poeltl,1995-10-15T00:00:00,Utah,Austria,Utah/Austria,7-1,245,4,25,Center,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,jakob_poeltl,2016,2020,Y,Y,Y,2016,1,9
0,1629738,Vincent,Poirier,Vincent Poirier,"Poirier, Vincent",V. Poirier,vincent-poirier,1993-10-17T00:00:00,Baskonia,France,Baskonia/France,7-0,235,1,77,Center-Forward,Active,N,1610612738,Celtics,BOS,celtics,Boston,vincent_poirier,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1629044,Shamorie,Ponds,Shamorie Ponds,"Ponds, Shamorie",S. Ponds,shamorie-ponds,1998-06-29T00:00:00,St. John's,USA,St. John's/USA,6-0,175,0,,Guard,Inactive,N,0,,,,,shamorie_ponds,2019,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1629673,Jordan,Poole,Jordan Poole,"Poole, Jordan",J. Poole,jordan-poole,1999-06-19T00:00:00,Michigan,USA,Michigan/USA,6-4,194,1,3,Guard,Active,N,1610612744,Warriors,GSW,warriors,Golden State,jordan_poole,2019,2020,Y,Y,Y,2019,1,28
0,1629645,Kevin,Porter Jr.,Kevin Porter Jr.,"Porter Jr., Kevin",K. Porter Jr.,kevin-porter-jr,2000-05-04T00:00:00,Southern California,USA,Southern California/USA,6-4,203,1,4,Guard-Forward,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,kevin_porter_jr,2019,2020,N,Y,Y,2019,1,30
0,1629008,Michael,Porter Jr.,Michael Porter Jr.,"Porter Jr., Michael",M. Porter Jr.,michael-porter-jr,1998-06-29T00:00:00,Missouri,USA,Missouri/USA,6-10,218,1,1,Forward,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,michael_porter_jr,2018,2020,N,Y,Y,2018,1,14
0,203490,Otto,Porter Jr.,Otto Porter Jr.,"Porter Jr., Otto",O. Porter Jr.,otto-porter-jr,1993-06-03T00:00:00,Georgetown,USA,Georgetown /USA,6-8,198,7,22,Forward,Active,N,1610612741,Bulls,CHI,bulls,Chicago,otto_porter jr.,2013,2020,N,Y,Y,2013,1,3
0,1626171,Bobby,Portis,Bobby Portis,"Portis, Bobby",B. Portis,bobby-portis,1995-02-10T00:00:00,Arkansas,USA,Arkansas/USA,6-10,250,5,1,Forward,Active,N,1610612752,Knicks,NYK,knicks,New York,bobby_portis,2015,2020,Y,Y,Y,2015,1,22
0,204001,Kristaps,Porzingis,Kristaps Porzingis,"Porzingis, Kristaps",K. Porzingis,kristaps-porzingis,1995-08-02T00:00:00,Cajasol Sevilla,Latvia,Cajasol Sevilla/Latvia,7-3,240,4,6,Forward-Center,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,kristaps_porzingis,2015,2020,N,Y,Y,2015,1,4
0,203939,Dwight,Powell,Dwight Powell,"Powell, Dwight",D. Powell,dwight-powell,1991-07-20T00:00:00,Stanford,Canada,Stanford/Canada,6-10,240,6,7,Forward-Center,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,dwight_powell,2014,2020,Y,Y,Y,2014,2,45
0,1626181,Norman,Powell,Norman Powell,"Powell, Norman",N. Powell,norman-powell,1993-05-25T00:00:00,UCLA,USA,UCLA/USA,6-3,215,5,24,Guard,Active,N,1610612761,Raptors,TOR,raptors,Toronto,norman_powell,2015,2020,Y,Y,Y,2015,2,46
0,1627752,Taurean,Prince,Taurean Prince,"Prince, Taurean",T. Prince,taurean-prince,1994-03-22T00:00:00,Baylor,USA,Baylor/USA,6-7,218,4,2,Forward,Active,N,1610612751,Nets,BKN,nets,Brooklyn,taurean_prince,2016,2020,Y,Y,Y,2016,1,12
0,203944,Julius,Randle,Julius Randle,"Randle, Julius",J. Randle,julius-randle,1994-11-29T00:00:00,Kentucky,USA,Kentucky/USA,6-8,250,6,30,Forward-Center,Active,N,1610612752,Knicks,NYK,knicks,New York,julius_randle,2014,2020,N,Y,Y,2014,1,7
0,1629729,Josh,Reaves,Josh Reaves,"Reaves, Josh",J. Reaves,josh-reaves,1997-06-04T00:00:00,Penn State,USA,Penn State/USA,6-4,214,1,23,Guard-Forward,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,josh_reaves,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1629629,Cam,Reddish,Cam Reddish,"Reddish, Cam",C. Reddish,cam-reddish,1999-09-01T00:00:00,Duke,USA,Duke/USA,6-8,218,1,22,Forward-Guard,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,cameron_reddish,2019,2020,N,Y,Y,2019,1,10
0,200755,JJ,Redick,JJ Redick,"Redick, JJ",J. Redick,jj-redick,1984-06-24T00:00:00,Duke,USA,Duke/USA,6-3,200,14,4,Guard,Active,N,1610612740,Pelicans,NOP,pelicans,New Orleans,jj_redick,2006,2020,N,Y,Y,2006,1,11
0,1629675,Naz,Reid,Naz Reid,"Reid, Naz",N. Reid,naz-reid,1999-08-26T00:00:00,Louisiana State,USA,Louisiana State/USA,6-9,264,1,11,Center-Forward,Active,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,naz_reid,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1629244,Cameron,Reynolds,Cameron Reynolds,"Reynolds, Cameron",C. Reynolds,cameron-reynolds,1995-02-07T00:00:00,Tulane,USA,Tulane/USA,6-7,225,1,13,Guard-Forward,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,cameron_reynolds,2018,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1626196,Josh,Richardson,Josh Richardson,"Richardson, Josh",J. Richardson,josh-richardson,1993-09-15T00:00:00,Tennessee,USA,Tennessee/USA,6-5,200,5,0,Guard,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,josh_richardson,2015,2020,Y,Y,Y,2015,2,40
0,203085,Austin,Rivers,Austin Rivers,"Rivers, Austin",A. Rivers,austin-rivers,1992-08-01T00:00:00,Duke,USA,Duke/USA,6-3,200,8,25,Guard,Active,N,1610612745,Rockets,HOU,rockets,Houston,austin_rivers,2012,2020,N,Y,Y,2012,1,10
0,203460,Andre,Roberson,Andre Roberson,"Roberson, Andre",A. Roberson,andre-roberson,1991-12-04T00:00:00,Colorado,USA,Colorado/USA,6-7,210,6,21,Guard-Forward,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,andre_roberson,2013,2020,Y,Y,Y,2013,1,26
0,1629130,Duncan,Robinson,Duncan Robinson,"Robinson, Duncan",D. Robinson,duncan-robinson,1994-04-22T00:00:00,Michigan,USA,Michigan/USA,6-7,215,2,55,Forward,Active,N,1610612748,Heat,MIA,heat,Miami,duncan_robinson,2018,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1629010,Jerome,Robinson,Jerome Robinson,"Robinson, Jerome",J. Robinson,jerome-robinson,1997-02-22T00:00:00,Boston College,USA,Boston College/USA,6-4,190,2,12,Guard,Active,N,1610612764,Wizards,WAS,wizards,Washington,jerome_robinson,2018,2020,Y,Y,Y,2018,1,13
0,1629620,Justin,Robinson,Justin Robinson,"Robinson, Justin",J. Robinson,justin-robinson,1997-10-12T00:00:00,Virginia Tech,USA,Virginia Tech/USA,6-1,195,0,,Guard,Inactive,N,0,,,,,justin_robinson,2019,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
0,1629011,Mitchell,Robinson,Mitchell Robinson,"Robinson, Mitchell",M. Robinson,mitchell-robinson,1998-04-01T00:00:00,Western Kentucky,USA,Western Kentucky/USA,7-0,240,2,23,Center-Forward,Active,N,1610612752,Knicks,NYK,knicks,New York,mitchell_robinson,2018,2020,N,Y,Y,2018,2,36
0,203922,Glenn,Robinson III,Glenn Robinson III,"Robinson III, Glenn",G. Robinson III,glenn-robinson-iii,1994-01-08T00:00:00,Michigan,USA,Michigan/USA,6-6,222,6,40,Forward,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,glenn_robinson iii,2014,2020,Y,Y,Y,2014,2,40
0,1629676,Isaiah,Roby,Isaiah Roby,"Roby, Isaiah",I. Roby,isaiah-roby,1998-02-03T00:00:00,Nebraska-Lincoln,USA,Nebraska-Lincoln/USA,6-8,230,1,22,Forward,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,roby_isaiah,2019,2020,Y,Y,Y,2019,2,45
0,200765,Rajon,Rondo,Rajon Rondo,"Rondo, Rajon",R. Rondo,rajon-rondo,1986-02-22T00:00:00,Kentucky,USA,Kentucky/USA,6-1,180,14,9,Guard,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,rajon_rondo,2006,2020,N,Y,Y,2006,1,21
0,201565,Derrick,Rose,Derrick Rose,"Rose, Derrick",D. Rose,derrick-rose,1988-10-04T00:00:00,Memphis,USA,Memphis/USA,6-2,200,11,25,Guard,Active,N,1610612765,Pistons,DET,pistons,Detroit,derrick_rose,2008,2020,N,Y,Y,2008,1,1
0,203082,Terrence,Ross,Terrence Ross,"Ross, Terrence",T. Ross,terrence-ross,1991-02-05T00:00:00,Washington,USA,Washington/USA,6-6,206,8,31,Guard-Forward,Active,N,1610612753,Magic,ORL,magic,Orlando,terrence_ross,2012,2020,N,Y,Y,2012,1,8
0,1626179,Terry,Rozier,Terry Rozier,"Rozier, Terry",T. Rozier,terry-rozier,1994-03-17T00:00:00,Louisville,USA,Louisville/USA,6-1,190,5,3,Guard,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,terry_rozier,2015,2020,Y,Y,Y,2015,1,16
0,201937,Ricky,Rubio,Ricky Rubio,"Rubio, Ricky",R. Rubio,ricky-rubio,1990-10-21T00:00:00,FC Barcelona,Spain,FC Barcelona/Spain,6-3,190,9,11,Guard,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,ricky_rubio,2011,2020,N,Y,Y,2009,1,5
0,1626156,D'Angelo,Russell,D'Angelo Russell,"Russell, D'Angelo",D. Russell,dangelo-russell,1996-02-23T00:00:00,Ohio State,USA,Ohio State/USA,6-4,193,5,0,Guard,Active,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,d'angelo_russell,2015,2020,N,Y,Y,2015,1,2
0,1627734,Domantas,Sabonis,Domantas Sabonis,"Sabonis, Domantas",D. Sabonis,domantas-sabonis,1996-05-03T00:00:00,Gonzaga,Lithuania,Gonzaga/Lithuania,6-11,240,4,11,Forward-Center,Active,N,1610612754,Pacers,IND,pacers,Indiana,domantas_sabonis,2016,2020,N,Y,Y,2016,1,11
0,1629677,Luka,Samanic,Luka Samanic,"Samanic, Luka",L. Samanic,luka-samanic,2000-01-09T00:00:00,Union Olimpija,Croatia,Union Olimpija/Croatia,6-10,227,1,19,Forward,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,luka_samanic,2019,2020,Y,Y,Y,2019,1,19
0,203960,JaKarr,Sampson,JaKarr Sampson,"Sampson, JaKarr",J. Sampson,jakarr-sampson,1993-03-20T00:00:00,St. John's,USA,St. John's /USA,6-7,214,5,14,Forward,Active,N,1610612754,Pacers,IND,pacers,Indiana,jakarr_sampson,2014,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
